case_id,packet_index,seed,scheme,checktype,error_mode,burst_length,error_start,error_end,error_length,error_region,packet_hex,receiver_checktype,detected,invalid_metadata,validation_time_ns
53,9,8142078,crc16,1,single_bit,0,0,0,1,mac_header,40414242434358595a595a580100002c20717569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c61620000d04a,1,1,0,727
53,10,8142078,crc16,1,single_bit,0,10,10,1,mac_header,41414242434358595a595b58010000056f72756d2e00000000000000000000000000000000000000000000000000000000000000000000000000000000005a25,1,1,0,608
53,0,8142078,crc32,2,single_bit,0,7,7,1,mac_header,41414242434358585a595a580200002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e73656374657475722061646970763f874d,2,1,0,5759
53,1,8142078,crc32,2,single_bit,0,48,48,1,payload,41414242434358595a595a580200002c697363696e6720656c69742e2053656420646f20656975736d6f642074656d706e7220696e6369646964756e9b087fc7,2,1,0,2082
53,2,8142078,crc32,2,single_bit,0,53,53,1,payload,41414242434358595a595a580200002c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557520656e696d20c662fc45,2,1,0,1933
53,3,8142078,crc32,2,single_bit,0,3,3,1,mac_header,41414243434358595a595a580200002c6164206d696e696d2076656e69616d2c2071756973206e6f737472756420657865726369746174696f6e20759bf499a8,2,1,0,1816
53,4,8142078,crc32,2,single_bit,0,36,36,1,payload,41414242434358595a595a580200002c6c6c616d636f206c61626f726973206e69736920747420616c697175697020657820656120636f6d6d6f646f4e30dfe5,2,1,0,1758
53,5,8142078,crc32,2,single_bit,0,19,19,1,payload,41414242434358595a595a580200002c20636f6f7365717561742e2044756973206175746520697275726520646f6c6f7220696e20726570726568652d9c5d58,2,1,0,1769
53,6,8142078,crc32,2,single_bit,0,38,38,1,payload,41414242434358595a595a580200002c6e646572697420696e20766f6c7570746174652076656d697420657373652063696c6c756d20646f6c6f7265d2290007,2,1,0,1719
53,7,8142078,crc32,2,single_bit,0,3,3,1,mac_header,41414243434358595a595a580200002c20657520667567696174206e756c6c612070617269617475722e204578636570746575722073696e74206f63757d17e0,2,1,0,1789
53,8,8142078,crc32,2,single_bit,0,4,4,1,mac_header,41414242424358595a595a580200002c63616563617420637570696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610b098a80,2,1,0,1859
53,9,8142078,crc32,2,single_bit,0,0,0,1,mac_header,40414242434358595a595a580200002c20717569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c6162f8045c5a,2,1,0,1823
53,10,8142078,crc32,2,single_bit,0,10,10,1,mac_header,41414242434358595a595b58020000056f72756d2e000000000000000000000000000000000000000000000000000000000000000000000000000000075e72e8,2,1,0,1788
53,0,8142078,crc10,3,single_bit,0,7,7,1,mac_header,41414242434358585a595a580300002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e736563746574757220616469700000026c,3,1,0,5593
53,1,8142078,crc10,3,single_bit,0,48,48,1,payload,41414242434358595a595a580300002c697363696e6720656c69742e2053656420646f20656975736d6f642074656d706e7220696e6369646964756e000002af,3,1,0,4782
53,2,8142078,crc10,3,single_bit,0,53,53,1,payload,41414242434358595a595a580300002c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557520656e696d2000000030,3,1,0,2934
53,3,8142078,crc10,3,single_bit,0,3,3,1,mac_header,41414243434358595a595a580300002c6164206d696e696d2076656e69616d2c2071756973206e6f737472756420657865726369746174696f6e20750000014a,3,1,0,4813
53,4,8142078,crc10,3,single_bit,0,36,36,1,payload,41414242434358595a595a580300002c6c6c616d636f206c61626f726973206e69736920747420616c697175697020657820656120636f6d6d6f646f000003c8,3,1,0,4238
53,5,8142078,crc10,3,single_bit,0,19,19,1,payload,41414242434358595a595a580300002c20636f6f7365717561742e2044756973206175746520697275726520646f6c6f7220696e207265707265686500000364,3,1,0,4719
53,6,8142078,crc10,3,single_bit,0,38,38,1,payload,41414242434358595a595a580300002c6e646572697420696e20766f6c7570746174652076656d697420657373652063696c6c756d20646f6c6f7265000003f9,3,1,0,4113
53,7,8142078,crc10,3,single_bit,0,3,3,1,mac_header,41414243434358595a595a580300002c20657520667567696174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000035f,3,1,0,2841
53,8,8142078,crc10,3,single_bit,0,4,4,1,mac_header,41414242424358595a595a580300002c63616563617420637570696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c706100000171,3,1,0,3959
53,9,8142078,crc10,3,single_bit,0,0,0,1,mac_header,40414242434358595a595a580300002c20717569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c6162000001bb,3,1,0,3656
53,10,8142078,crc10,3,single_bit,0,10,10,1,mac_header,41414242434358595a595b58030000056f72756d2e0000000000000000000000000000000000000000000000000000000000000000000000000000000000032e,3,1,0,3089
53,0,8142078,crc8,4,single_bit,0,7,7,1,mac_header,41414242434358585a595a580400002c6c6f72656d20697073756d20646f6c6f722073697420616d65742c20636f6e736563746574757220616469700000003a,4,1,0,2127
53,1,8142078,crc8,4,single_bit,0,48,48,1,payload,41414242434358595a595a580400002c697363696e6720656c69742e2053656420646f20656975736d6f642074656d706e7220696e6369646964756e000000eb,4,1,0,1286
53,2,8142078,crc8,4,single_bit,0,53,53,1,payload,41414242434358595a595a580400002c74207574206c61626f726520657420646f6c6f7265206d61676e6120616c697175612e20557520656e696d200000008a,4,1,0,590
53,3,8142078,crc8,4,single_bit,0,3,3,1,mac_header,41414243434358595a595a580400002c6164206d696e696d2076656e69616d2c2071756973206e6f737472756420657865726369746174696f6e2075000000df,4,1,0,529
53,4,8142078,crc8,4,single_bit,0,36,36,1,payload,41414242434358595a595a580400002c6c6c616d636f206c61626f726973206e69736920747420616c697175697020657820656120636f6d6d6f646f0000001b,4,1,0,569
53,5,8142078,crc8,4,single_bit,0,19,19,1,payload,41414242434358595a595a580400002c20636f6f7365717561742e2044756973206175746520697275726520646f6c6f7220696e207265707265686500000041,4,1,0,595
53,6,8142078,crc8,4,single_bit,0,38,38,1,payload,41414242434358595a595a580400002c6e646572697420696e20766f6c7570746174652076656d697420657373652063696c6c756d20646f6c6f72650000004c,4,1,0,512
53,7,8142078,crc8,4,single_bit,0,3,3,1,mac_header,41414243434358595a595a580400002c20657520667567696174206e756c6c612070617269617475722e204578636570746575722073696e74206f63000000e0,4,1,0,893
53,8,8142078,crc8,4,single_bit,0,4,4,1,mac_header,41414242424358595a595a580400002c63616563617420637570696461746174206e6f6e2070726f6964656e742c2073756e7420696e2063756c70610000006a,4,1,0,716
53,9,8142078,crc8,4,single_bit,0,0,0,1,mac_header,40414242434358595a595a580400002c20717569206f666669636961206465736572756e74206d6f6c6c697420616e696d20696420657374206c616200000093,4,1,0,683
53,10,8142078,crc8,4,single_bit,0,10,10,1,mac_header,41414242434358595a595b58040000056f72756d2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000092,4,1,0,621
54,0,8142079,checksum,0,burst,24,12,35,24,header_payload_boundary,41414242434358595a595a580101012d6d6e73646c21687172746c21656e6d6e732172687420616d65742c20636f6e7365637465747572206164697000001b65,1,1,1,2088
54,1,8142079,checksum,0,burst,24,6,29,24,header_payload_boundary,41414242434359585b585b590101012d687262686f6621646d68752f2152656420646f20656975736d6f642074656d706f7220696e6369646964756e000005cc,1,1,1,367
54,2,8142079,checksum,0,burst,24,10,33,24,header_payload_boundary,41414242434358595a595b590101012d75217475216d60636e736421647521656e6d6f7265206d61676e6120616c697175612e20557420656e696d2000002c81,1,1,1,299
54,3,8142079,checksum,0,burst,24,32,55,24,payload,41414242434358595a595a580000002c6164206d696e696d2076656e69616d2c2170746872216f6e727573746521647964736268756075686f6e20750000126b,0,1,0,963
54,4,8142079,checksum,0,burst,24,15,38,24,header_payload_boundary,41414242434358595a595a580000002d6d6d606c626e216d60636e736872216f68726821747521616c697175697020657820656120636f6d6d6f646f00007047,0,1,1,292
54,5,8142079,checksum,0,burst,24,8,31,24,header_payload_boundary,41414242434358595b585b590101012d21626e6f7264707460752f2145746872206175746520697275726520646f6c6f7220696e207265707265686500002dc2,1,1,1,277
54,6,8142079,checksum,0,burst,24,31,54,24,payload,41414242434358595a595a580000002c6e646572697420696e20766f6c7570756075642177646d687521647272642162686d6d746c21656f6c6f726500006fcd,0,0,0,376
54,7,8142079,checksum,0,burst,24,0,23,24,header_payload_boundary,40404343424259585b585b590101012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f6300003daf,1,1,1,278
54,8,8142079,checksum,0,burst,24,17,40,24,payload,41414242434358595a595a580000002c63606462607521627471686560756075216f6e6f2171736e6864656e742c2073756e7420696e2063756c70610000604b,0,1,0,550
54,9,8142079,checksum,0,burst,24,19,42,24,payload,41414242434358595a595a580000002c20717568216e676768626860216564726473746f75216c6e6d6d687420616e696d20696420657374206c61620000a96c,0,1,0,452
54,10,8142079,checksum,0,burst,24,3,26,24,header_payload_boundary,41414243424259585b585b59010101046e73746c2f01010101010100000000000000000000000000000000000000000000000000000000000000000000001949,1,1,1,315
54,0,8142079,crc16,1,burst,24,12,35,24,header_payload_boundary,41414242434358595a595a580001012d6d6e73646c21687172746c21656e6d6e732172687420616d65742c20636f6e736563746574757220616469700000b1b4,0,1,1,3066
54,1,8142079,crc16,1,burst,24,6,29,24,header_payload_boundary,41414242434359585b585b590001012d687262686f6621646d68752f2152656420646f20656975736d6f642074656d706f7220696e6369646964756e00007acb,0,1,1,899
54,2,8142079,crc16,1,burst,24,10,33,24,header_payload_boundary,41414242434358595a595b590001012d75217475216d60636e736421647521656e6d6f7265206d61676e6120616c697175612e20557420656e696d200000ed13,0,1,1,248
54,3,8142079,crc16,1,burst,24,32,55,24,payload,41414242434358595a595a580100002c6164206d696e696d2076656e69616d2c2170746872216f6e727573746521647964736268756075686f6e2075000048ae,1,1,0,1171
54,4,8142079,crc16,1,burst,24,15,38,24,header_payload_boundary,41414242434358595a595a580100002d6d6d606c626e216d60636e736872216f68726821747521616c697175697020657820656120636f6d6d6f646f0000e20f,1,1,1,251
54,5,8142079,crc16,1,burst,24,8,31,24,header_payload_boundary,41414242434358595b585b590001012d21626e6f7264707460752f2145746872206175746520697275726520646f6c6f7220696e20726570726568650000d0bc,0,1,1,252
54,6,8142079,crc16,1,burst,24,31,54,24,payload,41414242434358595a595a580100002c6e646572697420696e20766f6c7570756075642177646d687521647272642162686d6d746c21656f6c6f726500006538,1,1,0,730
54,7,8142079,crc16,1,burst,24,0,23,24,header_payload_boundary,40404343424259585b585b590001012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000cc9b,0,1,1,178
54,8,8142079,crc16,1,burst,24,17,40,24,payload,41414242434358595a595a580100002c63606462607521627471686560756075216f6e6f2171736e6864656e742c2073756e7420696e2063756c706100004130,1,1,0,584
54,9,8142079,crc16,1,burst,24,19,42,24,payload,41414242434358595a595a580100002c20717568216e676768626860216564726473746f75216c6e6d6d687420616e696d20696420657374206c61620000d04a,1,1,0,562
54,10,8142079,crc16,1,burst,24,3,26,24,header_payload_boundary,41414243424259585b585b59000101046e73746c2f01010101010100000000000000000000000000000000000000000000000000000000000000000000005a25,0,1,1,313
54,0,8142079,crc32,2,burst,24,12,35,24,header_payload_boundary,41414242434358595a595a580301012d6d6e73646c21687172746c21656e6d6e732172687420616d65742c20636f6e73656374657475722061646970763f874d,3,1,1,722
54,1,8142079,crc32,2,burst,24,6,29,24,header_payload_boundary,41414242434359585b585b590301012d687262686f6621646d68752f2152656420646f20656975736d6f642074656d706f7220696e6369646964756e9b087fc7,3,1,1,529
54,2,8142079,crc32,2,burst,24,10,33,24,header_payload_boundary,41414242434358595a595b590301012d75217475216d60636e736421647521656e6d6f7265206d61676e6120616c697175612e20557420656e696d20c662fc45,3,1,1,232
54,3,8142079,crc32,2,burst,24,32,55,24,payload,41414242434358595a595a580200002c6164206d696e696d2076656e69616d2c2170746872216f6e727573746521647964736268756075686f6e20759bf499a8,2,1,0,3967
54,4,8142079,crc32,2,burst,24,15,38,24,header_payload_boundary,41414242434358595a595a580200002d6d6d606c626e216d60636e736872216f68726821747521616c697175697020657820656120636f6d6d6f646f4e30dfe5,2,1,1,274
54,5,8142079,crc32,2,burst,24,8,31,24,header_payload_boundary,41414242434358595b585b590301012d21626e6f7264707460752f2145746872206175746520697275726520646f6c6f7220696e20726570726568652d9c5d58,3,1,1,211
54,6,8142079,crc32,2,burst,24,31,54,24,payload,41414242434358595a595a580200002c6e646572697420696e20766f6c7570756075642177646d687521647272642162686d6d746c21656f6c6f7265d2290007,2,1,0,1781
54,7,8142079,crc32,2,burst,24,0,23,24,header_payload_boundary,40404343424259585b585b590301012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f63757d17e0,3,1,1,195
54,8,8142079,crc32,2,burst,24,17,40,24,payload,41414242434358595a595a580200002c63606462607521627471686560756075216f6e6f2171736e6864656e742c2073756e7420696e2063756c70610b098a80,2,1,0,1742
54,9,8142079,crc32,2,burst,24,19,42,24,payload,41414242434358595a595a580200002c20717568216e676768626860216564726473746f75216c6e6d6d687420616e696d20696420657374206c6162f8045c5a,2,1,0,1699
54,10,8142079,crc32,2,burst,24,3,26,24,header_payload_boundary,41414243424259585b585b59030101046e73746c2f010101010101000000000000000000000000000000000000000000000000000000000000000000075e72e8,3,1,1,234
54,0,8142079,crc10,3,burst,24,12,35,24,header_payload_boundary,41414242434358595a595a580201012d6d6e73646c21687172746c21656e6d6e732172687420616d65742c20636f6e736563746574757220616469700000026c,2,1,1,895
54,1,8142079,crc10,3,burst,24,6,29,24,header_payload_boundary,41414242434359585b585b590201012d687262686f6621646d68752f2152656420646f20656975736d6f642074656d706f7220696e6369646964756e000002af,2,1,1,572
54,2,8142079,crc10,3,burst,24,10,33,24,header_payload_boundary,41414242434358595a595b590201012d75217475216d60636e736421647521656e6d6f7265206d61676e6120616c697175612e20557420656e696d2000000030,2,1,1,278
54,3,8142079,crc10,3,burst,24,32,55,24,payload,41414242434358595a595a580300002c6164206d696e696d2076656e69616d2c2170746872216f6e727573746521647964736268756075686f6e20750000014a,3,1,0,2487
54,4,8142079,crc10,3,burst,24,15,38,24,header_payload_boundary,41414242434358595a595a580300002d6d6d606c626e216d60636e736872216f68726821747521616c697175697020657820656120636f6d6d6f646f000003c8,3,1,1,310
54,5,8142079,crc10,3,burst,24,8,31,24,header_payload_boundary,41414242434358595b585b590201012d21626e6f7264707460752f2145746872206175746520697275726520646f6c6f7220696e207265707265686500000364,2,1,1,1516
54,6,8142079,crc10,3,burst,24,31,54,24,payload,41414242434358595a595a580300002c6e646572697420696e20766f6c7570756075642177646d687521647272642162686d6d746c21656f6c6f7265000003f9,3,1,0,2552
54,7,8142079,crc10,3,burst,24,0,23,24,header_payload_boundary,40404343424259585b585b590201012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f630000035f,2,1,1,446
54,8,8142079,crc10,3,burst,24,17,40,24,payload,41414242434358595a595a580300002c63606462607521627471686560756075216f6e6f2171736e6864656e742c2073756e7420696e2063756c706100000171,3,1,0,1972
54,9,8142079,crc10,3,burst,24,19,42,24,payload,41414242434358595a595a580300002c20717568216e676768626860216564726473746f75216c6e6d6d687420616e696d20696420657374206c6162000001bb,3,1,0,3729
54,10,8142079,crc10,3,burst,24,3,26,24,header_payload_boundary,41414243424259585b585b59020101046e73746c2f0101010101010000000000000000000000000000000000000000000000000000000000000000000000032e,2,1,1,1420
54,0,8142079,crc8,4,burst,24,12,35,24,header_payload_boundary,41414242434358595a595a580501012d6d6e73646c21687172746c21656e6d6e732172687420616d65742c20636f6e736563746574757220616469700000003a,5,1,1,3555
54,1,8142079,crc8,4,burst,24,6,29,24,header_payload_boundary,41414242434359585b585b590501012d687262686f6621646d68752f2152656420646f20656975736d6f642074656d706f7220696e6369646964756e000000eb,5,1,1,1882
54,2,8142079,crc8,4,burst,24,10,33,24,header_payload_boundary,41414242434358595a595b590501012d75217475216d60636e736421647521656e6d6f7265206d61676e6120616c697175612e20557420656e696d200000008a,5,1,1,1672
54,3,8142079,crc8,4,burst,24,32,55,24,payload,41414242434358595a595a580400002c6164206d696e696d2076656e69616d2c2170746872216f6e727573746521647964736268756075686f6e2075000000df,4,1,0,2579
54,4,8142079,crc8,4,burst,24,15,38,24,header_payload_boundary,41414242434358595a595a580400002d6d6d606c626e216d60636e736872216f68726821747521616c697175697020657820656120636f6d6d6f646f0000001b,4,1,1,425
54,5,8142079,crc8,4,burst,24,8,31,24,header_payload_boundary,41414242434358595b585b590501012d21626e6f7264707460752f2145746872206175746520697275726520646f6c6f7220696e207265707265686500000041,5,1,1,340
54,6,8142079,crc8,4,burst,24,31,54,24,payload,41414242434358595a595a580400002c6e646572697420696e20766f6c7570756075642177646d687521647272642162686d6d746c21656f6c6f72650000004c,4,1,0,716
54,7,8142079,crc8,4,burst,24,0,23,24,header_payload_boundary,40404343424259585b585b590501012d21647421677466686174206e756c6c612070617269617475722e204578636570746575722073696e74206f63000000e0,5,1,1,315
54,8,8142079,crc8,4,burst,24,17,40,24,payload,41414242434358595a595a580400002c63606462607521627471686560756075216f6e6f2171736e6864656e742c2073756e7420696e2063756c70610000006a,4,1,0,649
54,9,8142079,crc8,4,burst,24,19,42,24,payload,41414242434358595a595a580400002c20717568216e676768626860216564726473746f75216c6e6d6d687420616e696d20696420657374206c616200000093,4,1,0,769
54,10,8142079,crc8,4,burst,24,3,26,24,header_payload_boundary,41414243424259585b585b59050101046e73746c2f01010101010100000000000000000000000000000000000000000000000000000000000000000000000092,5,1,1,349
55,0,8142080,checksum,0,burst,25,8,32,25,header_payload_boundary,41414242434358595b585b590101012d6d6e73646c21687172746c21656e6d6e732073697420616d65742c20636f6e7365637465747572206164697000001b65,1,1,1,1223
55,1,8142080,checksum,0,burst,25,24,48,25,payload,41414242434358595a595a580000002c697363696e6720656d68752f2152646521656e21646874726c6e652175646c716e7220696e6369646964756e000005cc,0,1,0,1146
55,2,8142080,checksum,0,burst,25,12,36,25,header_payload_boundary,41414242434358595a595a580101012d75217475216d60636e736421647521656e6d6e7364206d61676e6120616c697175612e20557420656e696d2000002c81,1,1,1,283
55,3,8142080,checksum,0,burst,25,7,31,25,header_payload_boundary,41414242434358585b585b590101012d6065216c686f686c2177646f68606c2d2071756973206e6f737472756420657865726369746174696f6e20750000126b,1,1,1,198
55,4,8142080,checksum,0,burst,25,17,41,25,payload,41414242434358595a595a580000002c6c6d606c626e216d60636e736872216f68726821747521606d687175697020657820656120636f6d6d6f646f00007047,0,1,0,450
55,5,8142080,checksum,0,burst,25,34,58,25,payload,41414242434358595a595a580000002c20636f6e7365717561742e2044756973206174756421687374736421656e6d6e7321686f217364717364696500002dc2,0,1,0,274
55,6,8142080,checksum,0,burst,25,0,24,25,header_payload_boundary,40404343424259585b585b590101012d6f656473687521686f20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f726500006fcd,1,1,1,227
55,7,8142080,checksum,0,burst,25,29,53,25,payload,41414242434358595a595a580000002c20657520667567696174206e756d6d602171607368607574732f214479626471756474732172696e74206f6300003daf,0,1,0,298
55,8,8142080,checksum,0,burst,25,14,38,25,header_payload_boundary,41414242434358595a595a580000012d62606462607521627471686560756075216f6e6f2171736f6964656e742c2073756e7420696e2063756c70610000604b,0,1,1,210
55,9,8142080,checksum,0,burst,25,35,59,25,payload,41414242434358595a595a580000002c20717569206f666669636961206465736572756f75216c6e6d6d687521606f686c21686521647275216d60630000a96c,0,1,0,265
55,10,8142080,checksum,0,burst,25,1,25,25,header_payload_boundary,41404343424259585b585b59010101046e73746c2f01010101010000000000000000000000000000000000000000000000000000000000000000000000001949,1,1,1,185
55,0,8142080,crc16,1,burst,25,8,32,25,header_payload_boundary,41414242434358595b585b590001012d6d6e73646c21687172746c21656e6d6e732073697420616d65742c20636f6e736563746574757220616469700000b1b4,0,1,1,1701
55,1,8142080,crc16,1,burst,25,24,48,25,payload,41414242434358595a595a580100002c697363696e6720656d68752f2152646521656e21646874726c6e652175646c716e7220696e6369646964756e00007acb,1,1,0,3248
55,2,8142080,crc16,1,burst,25,12,36,25,header_payload_boundary,41414242434358595a595a580001012d75217475216d60636e736421647521656e6d6e7364206d61676e6120616c697175612e20557420656e696d200000ed13,0,1,1,653
55,3,8142080,crc16,1,burst,25,7,31,25,header_payload_boundary,41414242434358585b585b590001012d6065216c686f686c2177646f68606c2d2071756973206e6f737472756420657865726369746174696f6e2075000048ae,0,1,1,199
55,4,8142080,crc16,1,burst,25,17,41,25,payload,41414242434358595a595a580100002c6c6d606c626e216d60636e736872216f68726821747521606d687175697020657820656120636f6d6d6f646f0000e20f,1,1,0,808
55,5,8142080,crc16,1,burst,25,34,58,25,payload,41414242434358595a595a580100002c20636f6e7365717561742e2044756973206174756421687374736421656e6d6e7321686f21736471736469650000d0bc,1,1,0,525
55,6,8142080,crc16,1,burst,25,0,24,25,header_payload_boundary,40404343424259585b585b590001012d6f656473687521686f20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f726500006538,0,1,1,409
55,7,8142080,crc16,1,burst,25,29,53,25,payload,41414242434358595a595a580100002c20657520667567696174206e756d6d602171607368607574732f214479626471756474732172696e74206f630000cc9b,1,1,0,632
55,8,8142080,crc16,1,burst,25,14,38,25,header_payload_boundary,41414242434358595a595a580100012d62606462607521627471686560756075216f6e6f2171736f6964656e742c2073756e7420696e2063756c706100004130,1,1,1,319
55,9,8142080,crc16,1,burst,25,35,59,25,payload,41414242434358595a595a580100002c20717569206f666669636961206465736572756f75216c6e6d6d687521606f686c21686521647275216d60630000d04a,1,1,0,572
55,10,8142080,crc16,1,burst,25,1,25,25,header_payload_boundary,41404343424259585b585b59000101046e73746c2f01010101010000000000000000000000000000000000000000000000000000000000000000000000005a25,0,1,1,247
55,0,8142080,crc32,2,burst,25,8,32,25,header_payload_boundary,41414242434358595b585b590301012d6d6e73646c21687172746c21656e6d6e732073697420616d65742c20636f6e73656374657475722061646970763f874d,3,1,1,3000
55,1,8142080,crc32,2,burst,25,24,48,25,payload,41414242434358595a595a580200002c697363696e6720656d68752f2152646521656e21646874726c6e652175646c716e7220696e6369646964756e9b087fc7,2,1,0,2777
55,2,8142080,crc32,2,burst,25,12,36,25,header_payload_boundary,41414242434358595a595a580301012d75217475216d60636e736421647521656e6d6e7364206d61676e6120616c697175612e20557420656e696d20c662fc45,3,1,1,1240
55,3,8142080,crc32,2,burst,25,7,31,25,header_payload_boundary,41414242434358585b585b590301012d6065216c686f686c2177646f68606c2d2071756973206e6f737472756420657865726369746174696f6e20759bf499a8,3,1,1,555
55,4,8142080,crc32,2,burst,25,17,41,25,payload,41414242434358595a595a580200002c6c6d606c626e216d60636e736872216f68726821747521606d687175697020657820656120636f6d6d6f646f4e30dfe5,2,1,0,2278
55,5,8142080,crc32,2,burst,25,34,58,25,payload,41414242434358595a595a580200002c20636f6e7365717561742e2044756973206174756421687374736421656e6d6e7321686f21736471736469652d9c5d58,2,1,0,1486
55,6,8142080,crc32,2,burst,25,0,24,25,header_payload_boundary,40404343424259585b585b590301012d6f656473687521686f20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f7265d2290007,3,1,1,318
55,7,8142080,crc32,2,burst,25,29,53,25,payload,41414242434358595a595a580200002c20657520667567696174206e756d6d602171607368607574732f214479626471756474732172696e74206f63757d17e0,2,1,0,1543
55,8,8142080,crc32,2,burst,25,14,38,25,header_payload_boundary,41414242434358595a595a580200012d62606462607521627471686560756075216f6e6f2171736f6964656e742c2073756e7420696e2063756c70610b098a80,2,1,1,224
55,9,8142080,crc32,2,burst,25,35,59,25,payload,41414242434358595a595a580200002c20717569206f666669636961206465736572756f75216c6e6d6d687521606f686c21686521647275216d6063f8045c5a,2,1,0,1494
55,10,8142080,crc32,2,burst,25,1,25,25,header_payload_boundary,41404343424259585b585b59030101046e73746c2f010101010100000000000000000000000000000000000000000000000000000000000000000000075e72e8,3,1,1,242
55,0,8142080,crc10,3,burst,25,8,32,25,header_payload_boundary,41414242434358595b585b590201012d6d6e73646c21687172746c21656e6d6e732073697420616d65742c20636f6e736563746574757220616469700000026c,2,1,1,3559
55,1,8142080,crc10,3,burst,25,24,48,25,payload,41414242434358595a595a580300002c697363696e6720656d68752f2152646521656e21646874726c6e652175646c716e7220696e6369646964756e000002af,3,1,0,2289
55,2,8142080,crc10,3,burst,25,12,36,25,header_payload_boundary,41414242434358595a595a580201012d75217475216d60636e736421647521656e6d6e7364206d61676e6120616c697175612e20557420656e696d2000000030,2,1,1,450
55,3,8142080,crc10,3,burst,25,7,31,25,header_payload_boundary,41414242434358585b585b590201012d6065216c686f686c2177646f68606c2d2071756973206e6f737472756420657865726369746174696f6e20750000014a,2,1,1,205
55,4,8142080,crc10,3,burst,25,17,41,25,payload,41414242434358595a595a580300002c6c6d606c626e216d60636e736872216f68726821747521606d687175697020657820656120636f6d6d6f646f000003c8,3,1,0,1604
55,5,8142080,crc10,3,burst,25,34,58,25,payload,41414242434358595a595a580300002c20636f6e7365717561742e2044756973206174756421687374736421656e6d6e7321686f217364717364696500000364,3,1,0,1586
55,6,8142080,crc10,3,burst,25,0,24,25,header_payload_boundary,40404343424259585b585b590201012d6f656473687521686f20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f7265000003f9,2,1,1,201
55,7,8142080,crc10,3,burst,25,29,53,25,payload,41414242434358595a595a580300002c20657520667567696174206e756d6d602171607368607574732f214479626471756474732172696e74206f630000035f,3,1,0,1429
55,8,8142080,crc10,3,burst,25,14,38,25,header_payload_boundary,41414242434358595a595a580300012d62606462607521627471686560756075216f6e6f2171736f6964656e742c2073756e7420696e2063756c706100000171,3,1,1,217
55,9,8142080,crc10,3,burst,25,35,59,25,payload,41414242434358595a595a580300002c20717569206f666669636961206465736572756f75216c6e6d6d687521606f686c21686521647275216d6063000001bb,3,1,0,1429
55,10,8142080,crc10,3,burst,25,1,25,25,header_payload_boundary,41404343424259585b585b59020101046e73746c2f0101010101000000000000000000000000000000000000000000000000000000000000000000000000032e,2,1,1,239
55,0,8142080,crc8,4,burst,25,8,32,25,header_payload_boundary,41414242434358595b585b590501012d6d6e73646c21687172746c21656e6d6e732073697420616d65742c20636f6e736563746574757220616469700000003a,5,1,1,3285
55,1,8142080,crc8,4,burst,25,24,48,25,payload,41414242434358595a595a580400002c697363696e6720656d68752f2152646521656e21646874726c6e652175646c716e7220696e6369646964756e000000eb,4,1,0,4568
55,2,8142080,crc8,4,burst,25,12,36,25,header_payload_boundary,41414242434358595a595a580501012d75217475216d60636e736421647521656e6d6e7364206d61676e6120616c697175612e20557420656e696d200000008a,5,1,1,1632
55,3,8142080,crc8,4,burst,25,7,31,25,header_payload_boundary,41414242434358585b585b590501012d6065216c686f686c2177646f68606c2d2071756973206e6f737472756420657865726369746174696f6e2075000000df,5,1,1,464
55,4,8142080,crc8,4,burst,25,17,41,25,payload,41414242434358595a595a580400002c6c6d606c626e216d60636e736872216f68726821747521606d687175697020657820656120636f6d6d6f646f0000001b,4,1,0,1214
55,5,8142080,crc8,4,burst,25,34,58,25,payload,41414242434358595a595a580400002c20636f6e7365717561742e2044756973206174756421687374736421656e6d6e7321686f217364717364696500000041,4,1,0,2921
55,6,8142080,crc8,4,burst,25,0,24,25,header_payload_boundary,40404343424259585b585b590501012d6f656473687521686f20766f6c7570746174652076656c697420657373652063696c6c756d20646f6c6f72650000004c,5,1,1,570
55,7,8142080,crc8,4,burst,25,29,53,25,payload,41414242434358595a595a580400002c20657520667567696174206e756d6d602171607368607574732f214479626471756474732172696e74206f63000000e0,4,1,0,865
55,8,8142080,crc8,4,burst,25,14,38,25,header_payload_boundary,41414242434358595a595a580400012d62606462607521627471686560756075216f6e6f2171736f6964656e742c2073756e7420696e2063756c70610000006a,4,1,1,466
