case_id,packet_index,seed,error_mode,burst_length,detected_checksum,detected_crc10,detected_crc16,detected_crc32,time_checksum,time_crc10,time_crc16,time_crc32,detected_by,failed_by
56,5,8142082,burst,27,1,1,1,1,223,384,2039,203,"checksum,crc10,crc16,crc32",
56,6,8142082,burst,27,1,1,1,1,169,262,1929,150,"checksum,crc10,crc16,crc32",
56,7,8142082,burst,27,1,1,1,1,278,1990,3497,1308,"checksum,crc10,crc16,crc32",
56,8,8142082,burst,27,1,1,1,1,188,269,2641,225,"checksum,crc10,crc16,crc32",
56,9,8142082,burst,27,1,1,1,1,173,274,360,154,"checksum,crc10,crc16,crc32",
56,10,8142082,burst,27,1,1,1,1,397,1967,930,1497,"checksum,crc10,crc16,crc32",
57,0,8142083,burst,28,1,1,1,1,588,662,885,578,"checksum,crc10,crc16,crc32",
57,1,8142083,burst,28,1,1,1,1,596,463,2975,547,"checksum,crc10,crc16,crc32",
57,2,8142083,burst,28,1,1,1,1,855,1701,3053,2059,"checksum,crc10,crc16,crc32",
57,3,8142083,burst,28,0,1,1,1,297,1444,1375,1258,"crc10,crc16,crc32",checksum
57,4,8142083,burst,28,1,1,1,1,192,208,514,177,"checksum,crc10,crc16,crc32",
57,5,8142083,burst,28,1,1,1,1,307,1287,854,1201,"checksum,crc10,crc16,crc32",
57,6,8142083,burst,28,1,1,1,1,205,177,553,162,"checksum,crc10,crc16,crc32",
57,7,8142083,burst,28,1,1,1,1,260,1316,802,1194,"checksum,crc10,crc16,crc32",
57,8,8142083,burst,28,1,1,1,1,241,1322,937,1226,"checksum,crc10,crc16,crc32",
57,9,8142083,burst,28,1,1,1,1,147,149,469,197,"checksum,crc10,crc16,crc32",
57,10,8142083,burst,28,1,1,1,1,147,117,2069,164,"checksum,crc10,crc16,crc32",
58,0,8142084,burst,29,1,1,1,1,1776,3444,3313,2596,"checksum,crc10,crc16,crc32",
58,1,8142084,burst,29,1,1,1,1,2998,4281,3608,1698,"checksum,crc10,crc16,crc32",
58,2,8142084,burst,29,1,1,1,1,1753,504,560,349,"checksum,crc10,crc16,crc32",
58,3,8142084,burst,29,1,1,1,1,532,1801,208,182,"checksum,crc10,crc16,crc32",
58,4,8142084,burst,29,1,1,1,1,328,299,226,179,"checksum,crc10,crc16,crc32",
58,5,8142084,burst,29,1,1,1,1,1288,1754,812,3236,"checksum,crc10,crc16,crc32",
58,6,8142084,burst,29,1,1,1,1,1900,192,157,374,"checksum,crc10,crc16,crc32",
58,7,8142084,burst,29,1,1,1,1,1388,1271,477,1265,"checksum,crc10,crc16,crc32",
58,8,8142084,burst,29,1,1,1,1,2740,1429,411,1214,"checksum,crc10,crc16,crc32",
58,9,8142084,burst,29,1,1,1,1,2816,1311,405,1219,"checksum,crc10,crc16,crc32",
58,10,8142084,burst,29,1,1,1,1,1859,174,179,214,"checksum,crc10,crc16,crc32",
59,0,8142085,burst,30,1,1,1,1,1931,3703,3671,2676,"checksum,crc10,crc16,crc32",
59,1,8142085,burst,30,1,1,1,1,3487,4707,1452,1789,"checksum,crc10,crc16,crc32",
59,2,8142085,burst,30,1,1,1,1,2005,552,491,322,"checksum,crc10,crc16,crc32",
59,3,8142085,burst,30,1,1,1,1,2536,2588,635,1287,"checksum,crc10,crc16,crc32",
59,4,8142085,burst,30,1,1,1,1,2463,2368,653,1188,"checksum,crc10,crc16,crc32",
59,5,8142085,burst,30,1,1,1,1,2439,2379,563,1200,"checksum,crc10,crc16,crc32",
59,6,8142085,burst,30,1,1,1,1,1591,412,237,187,"checksum,crc10,crc16,crc32",
59,7,8142085,burst,30,1,1,1,1,1612,335,203,171,"checksum,crc10,crc16,crc32",
59,8,8142085,burst,30,1,1,1,1,1834,338,160,169,"checksum,crc10,crc16,crc32",
59,9,8142085,burst,30,1,1,1,1,2528,2506,611,1357,"checksum,crc10,crc16,crc32",
59,10,8142085,burst,30,1,1,1,1,2331,2347,569,18185,"checksum,crc10,crc16,crc32",
61,0,8142087,single_bit,0,1,1,1,1,1352,2121,2537,7643,"checksum,crc10,crc16,crc32",
61,1,8142087,single_bit,0,1,1,1,1,1009,1775,955,4584,"checksum,crc10,crc16,crc32",
61,2,8142087,single_bit,0,1,1,1,1,383,1513,417,2124,"checksum,crc10,crc16,crc32",
61,3,8142087,single_bit,0,1,1,1,1,218,1333,790,1800,"checksum,crc10,crc16,crc32",
61,4,8142087,single_bit,0,1,1,1,1,234,1263,617,3618,"checksum,crc10,crc16,crc32",
61,5,8142087,single_bit,0,1,1,1,1,218,1314,492,3788,"checksum,crc10,crc16,crc32",
61,6,8142087,single_bit,0,1,1,1,1,210,1267,473,3673,"checksum,crc10,crc16,crc32",
61,7,8142087,single_bit,0,1,1,1,1,220,1269,469,2113,"checksum,crc10,crc16,crc32",
61,8,8142087,single_bit,0,1,1,1,1,253,1263,456,3809,"checksum,crc10,crc16,crc32",
61,9,8142087,single_bit,0,1,1,1,1,215,1238,390,3697,"checksum,crc10,crc16,crc32",
61,10,8142087,single_bit,0,1,1,1,1,248,3105,448,2197,"checksum,crc10,crc16,crc32",
62,0,8142088,single_bit,0,1,1,1,1,1215,2147,3523,3498,"checksum,crc10,crc16,crc32",
62,1,8142088,single_bit,0,1,1,1,1,1199,1947,2816,3335,"checksum,crc10,crc16,crc32",
62,2,8142088,single_bit,0,1,1,1,1,394,1427,960,2166,"checksum,crc10,crc16,crc32",
62,3,8142088,single_bit,0,1,1,1,1,214,1296,2736,1561,"checksum,crc10,crc16,crc32",
62,4,8142088,single_bit,0,1,1,1,1,866,1310,1094,1556,"checksum,crc10,crc16,crc32",
62,5,8142088,single_bit,0,1,1,1,1,365,1272,890,1516,"checksum,crc10,crc16,crc32",
62,6,8142088,single_bit,0,1,1,1,1,253,1379,882,3213,"checksum,crc10,crc16,crc32",
62,7,8142088,single_bit,0,1,1,1,1,213,1242,879,1894,"checksum,crc10,crc16,crc32",
62,8,8142088,single_bit,0,1,1,1,1,215,1275,832,1888,"checksum,crc10,crc16,crc32",
62,9,8142088,single_bit,0,1,1,1,1,223,1263,820,3294,"checksum,crc10,crc16,crc32",
62,10,8142088,single_bit,0,1,1,1,1,297,1274,823,3373,"checksum,crc10,crc16,crc32",
63,0,8142089,burst,34,1,1,1,1,1212,2443,1956,2936,"checksum,crc10,crc16,crc32",
63,1,8142089,burst,34,1,1,1,1,911,2080,1099,1938,"checksum,crc10,crc16,crc32",
63,2,8142089,burst,34,1,1,1,1,374,1422,404,1280,"checksum,crc10,crc16,crc32",
63,3,8142089,burst,34,1,1,1,1,302,305,315,375,"checksum,crc10,crc16,crc32",
63,4,8142089,burst,34,1,1,1,1,193,208,212,196,"checksum,crc10,crc16,crc32",
63,5,8142089,burst,34,1,1,1,1,175,167,175,160,"checksum,crc10,crc16,crc32",
63,6,8142089,burst,34,1,1,1,1,251,1502,451,1261,"checksum,crc10,crc16,crc32",
63,7,8142089,burst,34,1,1,1,1,238,1512,406,1327,"checksum,crc10,crc16,crc32",
63,8,8142089,burst,34,1,1,1,1,275,1382,431,1321,"checksum,crc10,crc16,crc32",
63,9,8142089,burst,34,1,1,1,1,259,1409,382,1322,"checksum,crc10,crc16,crc32",
63,10,8142089,burst,34,1,1,1,1,222,187,199,185,"checksum,crc10,crc16,crc32",
64,0,8142090,burst,35,1,1,1,1,933,756,1454,2488,"checksum,crc10,crc16,crc32",
64,1,8142090,burst,35,1,1,1,1,873,799,938,638,"checksum,crc10,crc16,crc32",
64,2,8142090,burst,35,1,1,1,1,316,284,332,194,"checksum,crc10,crc16,crc32",
64,3,8142090,burst,35,1,1,1,1,1126,2186,1451,4138,"checksum,crc10,crc16,crc32",
64,4,8142090,burst,35,1,1,1,1,235,178,267,211,"checksum,crc10,crc16,crc32",
64,5,8142090,burst,35,1,1,1,1,475,1810,827,1668,"checksum,crc10,crc16,crc32",
64,6,8142090,burst,35,1,1,1,1,255,191,246,196,"checksum,crc10,crc16,crc32",
64,7,8142090,burst,35,1,1,1,1,182,198,204,156,"checksum,crc10,crc16,crc32",
64,8,8142090,burst,35,1,1,1,1,185,197,222,194,"checksum,crc10,crc16,crc32",
64,9,8142090,burst,35,1,1,1,1,178,195,222,154,"checksum,crc10,crc16,crc32",
64,10,8142090,burst,35,1,1,1,1,540,1749,705,1666,"checksum,crc10,crc16,crc32",
65,0,8142091,burst,36,1,1,1,1,3770,555,3002,780,"checksum,crc10,crc16,crc32",
65,1,8142091,burst,36,1,1,1,1,3266,4960,1849,4648,"checksum,crc10,crc16,crc32",
65,2,8142091,burst,36,1,1,1,1,446,498,517,492,"checksum,crc10,crc16,crc32",
65,3,8142091,burst,36,1,1,1,1,536,307,239,219,"checksum,crc10,crc16,crc32",
65,4,8142091,burst,36,1,1,1,1,256,252,169,222,"checksum,crc10,crc16,crc32",
65,5,8142091,burst,36,1,1,1,1,239,262,169,220,"checksum,crc10,crc16,crc32",
65,6,8142091,burst,36,1,1,1,1,659,2135,751,1910,"checksum,crc10,crc16,crc32",
65,7,8142091,burst,36,1,1,1,1,481,1947,617,1763,"checksum,crc10,crc16,crc32",
65,8,8142091,burst,36,1,1,1,1,427,3819,593,1738,"checksum,crc10,crc16,crc32",
65,9,8142091,burst,36,1,1,1,1,355,386,324,312,"checksum,crc10,crc16,crc32",
65,10,8142091,burst,36,1,1,1,1,297,239,205,219,"checksum,crc10,crc16,crc32",
66,0,8142092,burst,37,1,1,1,1,671,497,426,522,"checksum,crc10,crc16,crc32",
66,1,8142092,burst,37,1,1,1,1,2565,1852,1368,2721,"checksum,crc10,crc16,crc32",
66,2,8142092,burst,37,1,1,1,1,1011,1399,538,1200,"checksum,crc10,crc16,crc32",
66,3,8142092,burst,37,1,1,1,1,552,1433,428,1176,"checksum,crc10,crc16,crc32",
66,4,8142092,burst,37,1,1,1,1,474,296,372,376,"checksum,crc10,crc16,crc32",
66,5,8142092,burst,37,1,1,1,1,358,181,196,171,"checksum,crc10,crc16,crc32",
66,6,8142092,burst,37,1,1,1,1,441,135,165,143,"checksum,crc10,crc16,crc32",
66,7,8142092,burst,37,1,1,1,1,359,117,155,118,"checksum,crc10,crc16,crc32",
66,8,8142092,burst,37,1,1,1,1,340,147,151,118,"checksum,crc10,crc16,crc32",
66,9,8142092,burst,37,1,1,1,1,528,1260,471,1201,"checksum,crc10,crc16,crc32",
66,10,8142092,burst,37,1,1,1,1,306,149,117,117,"checksum,crc10,crc16,crc32",
67,0,8142093,burst,38,1,1,1,1,613,555,548,709,"checksum,crc10,crc16,crc32",
67,1,8142093,burst,38,1,1,1,1,2841,3846,4073,6137,"checksum,crc10,crc16,crc32",
67,2,8142093,burst,38,1,1,1,1,1648,422,406,499,"checksum,crc10,crc16,crc32",
67,3,8142093,burst,38,1,1,1,1,1160,1947,560,2222,"checksum,crc10,crc16,crc32",
67,4,8142093,burst,38,1,1,1,1,331,320,207,408,"checksum,crc10,crc16,crc32",
67,5,8142093,burst,38,1,1,1,1,841,1721,515,1896,"checksum,crc10,crc16,crc32",
67,6,8142093,burst,38,1,1,1,1,478,1670,448,1973,"checksum,crc10,crc16,crc32",
67,7,8142093,burst,38,1,1,1,1,458,1695,415,4031,"checksum,crc10,crc16,crc32",
67,8,8142093,burst,38,1,1,1,1,431,1673,418,4161,"checksum,crc10,crc16,crc32",
67,9,8142093,burst,38,1,1,1,1,322,640,141,1440,"checksum,crc10,crc16,crc32",
67,10,8142093,burst,38,1,1,1,1,612,1734,415,3635,"checksum,crc10,crc16,crc32",
68,0,8142094,burst,39,1,1,1,1,1697,4023,2152,4534,"checksum,crc10,crc16,crc32",
68,1,8142094,burst,39,1,1,1,1,1481,633,581,1524,"checksum,crc10,crc16,crc32",
68,2,8142094,burst,39,1,1,1,1,1149,1980,744,2325,"checksum,crc10,crc16,crc32",
68,3,8142094,burst,39,1,1,1,1,344,233,194,300,"checksum,crc10,crc16,crc32",
68,4,8142094,burst,39,1,1,1,1,163,408,164,295,"checksum,crc10,crc16,crc32",
68,5,8142094,burst,39,1,1,1,1,147,157,135,1515,"checksum,crc10,crc16,crc32",
68,6,8142094,burst,39,1,1,1,1,282,1967,417,2492,"checksum,crc10,crc16,crc32",
68,7,8142094,burst,39,1,1,1,1,136,207,162,341,"checksum,crc10,crc16,crc32",
68,8,8142094,burst,39,1,1,1,1,150,191,143,271,"checksum,crc10,crc16,crc32",
68,9,8142094,burst,39,1,1,1,1,211,190,193,274,"checksum,crc10,crc16,crc32",
68,10,8142094,burst,39,1,1,1,1,148,221,169,319,"checksum,crc10,crc16,crc32",
69,0,8142095,burst,40,1,1,1,1,1242,625,2707,551,"checksum,crc10,crc16,crc32",
69,1,8142095,burst,40,1,1,1,1,2031,4946,1640,7825,"checksum,crc10,crc16,crc32",
69,2,8142095,burst,40,1,1,1,1,442,470,540,452,"checksum,crc10,crc16,crc32",
69,3,8142095,burst,40,1,1,1,1,526,347,247,350,"checksum,crc10,crc16,crc32",
69,4,8142095,burst,40,1,1,1,1,225,419,175,296,"checksum,crc10,crc16,crc32",
69,5,8142095,burst,40,1,1,1,1,692,2029,765,1804,"checksum,crc10,crc16,crc32",
69,6,8142095,burst,40,1,1,1,1,424,1699,533,1886,"checksum,crc10,crc16,crc32",
69,7,8142095,burst,40,1,1,1,1,225,340,203,293,"checksum,crc10,crc16,crc32",
69,8,8142095,burst,40,1,1,1,1,228,320,183,278,"checksum,crc10,crc16,crc32",
69,9,8142095,burst,40,1,1,1,1,210,323,182,268,"checksum,crc10,crc16,crc32",
69,10,8142095,burst,40,1,1,1,1,486,1994,526,1764,"checksum,crc10,crc16,crc32",
71,0,8142097,single_bit,0,1,1,1,1,1473,3948,2430,4224,"checksum,crc10,crc16,crc32",
71,1,8142097,single_bit,0,1,1,1,1,1695,2043,2725,1910,"checksum,crc10,crc16,crc32",
71,2,8142097,single_bit,0,1,1,1,1,384,1533,1175,1282,"checksum,crc10,crc16,crc32",
71,3,8142097,single_bit,0,1,1,1,1,272,1376,1024,1259,"checksum,crc10,crc16,crc32",
71,4,8142097,single_bit,0,1,1,1,1,296,1353,760,1282,"checksum,crc10,crc16,crc32",
71,5,8142097,single_bit,0,1,1,1,1,324,1399,2595,1267,"checksum,crc10,crc16,crc32",
71,6,8142097,single_bit,0,1,1,1,1,393,399,566,357,"checksum,crc10,crc16,crc32",
71,7,8142097,single_bit,0,1,1,1,1,297,1306,2595,1335,"checksum,crc10,crc16,crc32",
71,8,8142097,single_bit,0,1,1,1,1,703,1398,967,1397,"checksum,crc10,crc16,crc32",
71,9,8142097,single_bit,0,0,0,0,1,289,1416,699,1287,crc32,"checksum,crc10,crc16"
71,10,8142097,single_bit,0,1,1,1,1,466,1370,1252,1301,"checksum,crc10,crc16,crc32",
72,0,8142098,single_bit,0,1,1,1,1,1435,2607,4915,3197,"checksum,crc10,crc16,crc32",
72,1,8142098,single_bit,0,1,1,1,1,1000,3324,2265,2213,"checksum,crc10,crc16,crc32",
72,2,8142098,single_bit,0,1,1,1,1,402,2036,1010,1486,"checksum,crc10,crc16,crc32",
72,3,8142098,single_bit,0,1,1,1,1,259,1780,603,1519,"checksum,crc10,crc16,crc32",
72,4,8142098,single_bit,0,1,1,1,1,320,1736,2432,1436,"checksum,crc10,crc16,crc32",
72,5,8142098,single_bit,0,1,1,1,1,346,1730,720,1425,"checksum,crc10,crc16,crc32",
72,6,8142098,single_bit,0,1,1,1,1,300,1717,663,1432,"checksum,crc10,crc16,crc32",
72,7,8142098,single_bit,0,1,1,1,1,284,1717,647,1443,"checksum,crc10,crc16,crc32",
72,8,8142098,single_bit,0,1,1,1,1,253,1759,768,1563,"checksum,crc10,crc16,crc32",
72,9,8142098,single_bit,0,1,1,1,1,260,1717,519,1478,"checksum,crc10,crc16,crc32",
72,10,8142098,single_bit,0,1,1,1,1,310,1726,628,1494,"checksum,crc10,crc16,crc32",
73,0,8142099,burst,44,1,1,1,1,668,630,698,527,"checksum,crc10,crc16,crc32",
73,1,8142099,burst,44,1,1,1,1,1193,4486,3728,3947,"checksum,crc10,crc16,crc32",
73,2,8142099,burst,44,1,1,1,1,312,487,534,448,"checksum,crc10,crc16,crc32",
73,3,8142099,burst,44,1,1,1,1,165,361,394,283,"checksum,crc10,crc16,crc32",
73,4,8142099,burst,44,1,1,1,1,504,2166,965,1618,"checksum,crc10,crc16,crc32",
73,5,8142099,burst,44,1,1,1,1,154,335,371,253,"checksum,crc10,crc16,crc32",
73,6,8142099,burst,44,1,1,1,1,162,344,378,252,"checksum,crc10,crc16,crc32",
73,7,8142099,burst,44,1,1,1,1,158,335,373,1347,"checksum,crc10,crc16,crc32",
73,8,8142099,burst,44,1,1,1,1,128,460,376,764,"checksum,crc10,crc16,crc32",
73,9,8142099,burst,44,1,1,1,1,127,342,358,268,"checksum,crc10,crc16,crc32",
73,10,8142099,burst,44,1,1,1,1,163,341,433,205,"checksum,crc10,crc16,crc32",
74,0,8142100,burst,8,0,1,1,1,636,3006,4114,8365,"crc10,crc16,crc32",checksum
74,1,8142100,burst,8,0,1,1,1,2245,4016,1463,4809,"crc10,crc16,crc32",checksum
74,2,8142100,burst,8,1,1,1,1,795,2426,586,2395,"checksum,crc10,crc16,crc32",
74,3,8142100,burst,8,1,1,1,1,402,2048,634,2007,"checksum,crc10,crc16,crc32",
74,4,8142100,burst,8,0,1,1,1,253,2282,697,1925,"crc10,crc16,crc32",checksum
74,5,8142100,burst,8,1,1,1,1,366,2060,574,5064,"checksum,crc10,crc16,crc32",
74,6,8142100,burst,8,1,1,1,1,410,494,649,515,"checksum,crc10,crc16,crc32",
74,7,8142100,burst,8,0,1,1,1,264,2023,625,1838,"crc10,crc16,crc32",checksum
74,8,8142100,burst,8,1,1,1,1,335,2084,572,1828,"checksum,crc10,crc16,crc32",
74,9,8142100,burst,8,0,1,1,1,182,3913,575,1777,"crc10,crc16,crc32",checksum
74,10,8142100,burst,8,1,1,1,1,347,2553,692,2374,"checksum,crc10,crc16,crc32",
75,0,8142101,burst,9,1,1,1,1,2111,2954,3650,5213,"checksum,crc10,crc16,crc32",
75,1,8142101,burst,9,1,1,1,1,1298,3664,2737,4049,"checksum,crc10,crc16,crc32",
75,2,8142101,burst,9,1,1,1,1,454,449,529,1769,"checksum,crc10,crc16,crc32",
75,3,8142101,burst,9,1,1,1,1,651,1982,2095,2275,"checksum,crc10,crc16,crc32",
75,4,8142101,burst,9,1,1,1,1,318,306,476,336,"checksum,crc10,crc16,crc32",
75,5,8142101,burst,9,1,1,1,1,374,1799,914,1255,"checksum,crc10,crc16,crc32",
75,6,8142101,burst,9,1,1,1,1,331,1813,820,1138,"checksum,crc10,crc16,crc32",
75,7,8142101,burst,9,1,1,1,1,345,1803,808,1154,"checksum,crc10,crc16,crc32",
75,8,8142101,burst,9,1,1,1,1,331,1804,789,1219,"checksum,crc10,crc16,crc32",
75,9,8142101,burst,9,1,1,1,1,366,417,578,229,"checksum,crc10,crc16,crc32",
75,10,8142101,burst,9,1,1,1,1,237,262,371,134,"checksum,crc10,crc16,crc32",
76,0,8142102,burst,10,1,1,1,1,1712,4540,5962,5943,"checksum,crc10,crc16,crc32",
76,1,8142102,burst,10,1,1,1,1,920,3370,3334,3888,"checksum,crc10,crc16,crc32",
76,2,8142102,burst,10,1,1,1,1,1366,2787,1156,2395,"checksum,crc10,crc16,crc32",
76,3,8142102,burst,10,1,1,1,1,300,2092,1094,1795,"checksum,crc10,crc16,crc32",
76,4,8142102,burst,10,1,1,1,1,215,1743,3128,1714,"checksum,crc10,crc16,crc32",
76,5,8142102,burst,10,1,1,1,1,211,3397,1189,1615,"checksum,crc10,crc16,crc32",
76,6,8142102,burst,10,1,1,1,1,211,1427,3158,1827,"checksum,crc10,crc16,crc32",
76,7,8142102,burst,10,1,1,1,1,212,1313,1936,1650,"checksum,crc10,crc16,crc32",
76,8,8142102,burst,10,1,1,1,1,372,342,593,398,"checksum,crc10,crc16,crc32",
76,9,8142102,burst,10,1,1,1,1,271,1252,1083,1723,"checksum,crc10,crc16,crc32",
76,10,8142102,burst,10,1,1,1,1,251,1313,1105,1849,"checksum,crc10,crc16,crc32",
77,0,8142103,burst,11,1,1,1,1,3160,1984,2672,5131,"checksum,crc10,crc16,crc32",
77,1,8142103,burst,11,1,1,1,1,1877,514,1684,1351,"checksum,crc10,crc16,crc32",
77,2,8142103,burst,11,1,1,1,1,1201,1591,2872,2103,"checksum,crc10,crc16,crc32",
77,3,8142103,burst,11,1,1,1,1,729,1408,2619,1612,"checksum,crc10,crc16,crc32",
77,4,8142103,burst,11,1,1,1,1,740,1390,878,1517,"checksum,crc10,crc16,crc32",
77,5,8142103,burst,11,1,1,1,1,568,1357,846,1460,"checksum,crc10,crc16,crc32",
77,6,8142103,burst,11,1,1,1,1,559,1354,796,3780,"checksum,crc10,crc16,crc32",
77,7,8142103,burst,11,1,1,1,1,511,1351,812,1403,"checksum,crc10,crc16,crc32",
77,8,8142103,burst,11,1,1,1,1,1551,209,471,316,"checksum,crc10,crc16,crc32",
77,9,8142103,burst,11,1,1,1,1,1071,1345,766,1171,"checksum,crc10,crc16,crc32",
77,10,8142103,burst,11,1,1,1,1,824,1267,2610,1205,"checksum,crc10,crc16,crc32",
78,0,8142104,burst,12,1,1,1,1,503,2460,749,1029,"checksum,crc10,crc16,crc32",
78,1,8142104,burst,12,1,1,1,1,624,1674,1487,1674,"checksum,crc10,crc16,crc32",
78,2,8142104,burst,12,1,1,1,1,971,2869,3602,4138,"checksum,crc10,crc16,crc32",
78,3,8142104,burst,12,1,1,1,1,330,1928,1676,1885,"checksum,crc10,crc16,crc32",
78,4,8142104,burst,12,1,1,1,1,369,1828,568,1826,"checksum,crc10,crc16,crc32",
78,5,8142104,burst,12,1,1,1,1,328,1961,539,1795,"checksum,crc10,crc16,crc32",
78,6,8142104,burst,12,1,1,1,1,329,3845,489,1768,"checksum,crc10,crc16,crc32",
78,7,8142104,burst,12,1,1,1,1,205,1379,450,1494,"checksum,crc10,crc16,crc32",
78,8,8142104,burst,12,1,1,1,1,327,2276,751,2387,"checksum,crc10,crc16,crc32",
78,9,8142104,burst,12,1,1,1,1,336,1906,487,1866,"checksum,crc10,crc16,crc32",
78,10,8142104,burst,12,1,1,1,1,339,1879,505,1916,"checksum,crc10,crc16,crc32",
79,0,8142105,burst,13,1,1,1,1,1735,2744,1979,5976,"checksum,crc10,crc16,crc32",
79,1,8142105,burst,13,1,1,1,1,514,840,793,1691,"checksum,crc10,crc16,crc32",
79,2,8142105,burst,13,1,1,1,1,569,2227,1054,2937,"checksum,crc10,crc16,crc32",
79,3,8142105,burst,13,1,1,1,1,169,228,261,2331,"checksum,crc10,crc16,crc32",
79,4,8142105,burst,13,1,1,1,1,261,1939,685,2626,"checksum,crc10,crc16,crc32",
79,5,8142105,burst,13,1,1,1,1,253,1728,517,1454,"checksum,crc10,crc16,crc32",
79,6,8142105,burst,13,1,1,1,1,260,1745,506,1432,"checksum,crc10,crc16,crc32",
79,7,8142105,burst,13,1,1,1,1,201,254,273,297,"checksum,crc10,crc16,crc32",
79,8,8142105,burst,13,1,1,1,1,236,1758,515,1546,"checksum,crc10,crc16,crc32",
79,9,8142105,burst,13,1,1,1,1,261,1846,520,1433,"checksum,crc10,crc16,crc32",
79,10,8142105,burst,13,1,1,1,1,259,1863,623,1515,"checksum,crc10,crc16,crc32",
81,0,8142107,single_bit,0,1,1,1,1,2026,2506,4527,5078,"checksum,crc10,crc16,crc32",
81,1,8142107,single_bit,0,1,1,1,1,844,2008,2962,3195,"checksum,crc10,crc16,crc32",
81,2,8142107,single_bit,0,0,0,0,1,246,1462,1838,3069,crc32,"checksum,crc10,crc16"
81,3,8142107,single_bit,0,1,1,1,1,406,1549,3068,1595,"checksum,crc10,crc16,crc32",
81,4,8142107,single_bit,0,1,1,1,1,238,1445,967,3728,"checksum,crc10,crc16,crc32",
81,5,8142107,single_bit,0,1,1,1,1,258,1431,878,1643,"checksum,crc10,crc16,crc32",
81,6,8142107,single_bit,0,1,1,1,1,225,1411,822,1231,"checksum,crc10,crc16,crc32",
81,7,8142107,single_bit,0,1,1,1,1,231,1416,806,1172,"checksum,crc10,crc16,crc32",
81,8,8142107,single_bit,0,1,1,1,1,228,1408,931,1205,"checksum,crc10,crc16,crc32",
81,9,8142107,single_bit,0,1,1,1,1,228,1388,816,1683,"checksum,crc10,crc16,crc32",
81,10,8142107,single_bit,0,1,1,1,1,256,1423,1219,1404,"checksum,crc10,crc16,crc32",
82,0,8142108,single_bit,0,0,0,0,1,664,3301,2120,3838,crc32,"checksum,crc10,crc16"
82,1,8142108,single_bit,0,1,1,1,1,1264,2550,1165,2128,"checksum,crc10,crc16,crc32",
82,2,8142108,single_bit,0,1,1,1,1,603,1821,444,1508,"checksum,crc10,crc16,crc32",
82,3,8142108,single_bit,0,1,1,1,1,370,1684,404,1470,"checksum,crc10,crc16,crc32",
82,4,8142108,single_bit,0,1,1,1,1,360,1698,388,1428,"checksum,crc10,crc16,crc32",
82,5,8142108,single_bit,0,1,1,1,1,304,1678,391,1501,"checksum,crc10,crc16,crc32",
82,6,8142108,single_bit,0,1,1,1,1,416,411,352,417,"checksum,crc10,crc16,crc32",
82,7,8142108,single_bit,0,1,1,1,1,392,1793,466,1464,"checksum,crc10,crc16,crc32",
82,8,8142108,single_bit,0,1,1,1,1,296,1772,387,1484,"checksum,crc10,crc16,crc32",
82,9,8142108,single_bit,0,1,1,1,1,297,1689,391,1460,"checksum,crc10,crc16,crc32",
82,10,8142108,single_bit,0,1,1,1,1,302,1703,412,1599,"checksum,crc10,crc16,crc32",
83,0,8142109,burst,17,1,1,1,1,661,491,1875,2538,"checksum,crc10,crc16,crc32",
83,1,8142109,burst,17,1,1,1,1,1713,2457,3442,3359,"checksum,crc10,crc16,crc32",
83,2,8142109,burst,17,1,1,1,1,692,1739,660,1740,"checksum,crc10,crc16,crc32",
83,3,8142109,burst,17,1,1,1,1,517,333,419,434,"checksum,crc10,crc16,crc32",
83,4,8142109,burst,17,1,1,1,1,381,1760,510,1628,"checksum,crc10,crc16,crc32",
83,5,8142109,burst,17,1,1,1,1,315,1659,471,1582,"checksum,crc10,crc16,crc32",
83,6,8142109,burst,17,1,1,1,1,282,191,226,225,"checksum,crc10,crc16,crc32",
83,7,8142109,burst,17,1,1,1,1,341,1686,595,1596,"checksum,crc10,crc16,crc32",
83,8,8142109,burst,17,1,1,1,1,283,198,214,201,"checksum,crc10,crc16,crc32",
83,9,8142109,burst,17,1,1,1,1,406,1806,493,1574,"checksum,crc10,crc16,crc32",
83,10,8142109,burst,17,1,1,1,1,449,1711,491,1692,"checksum,crc10,crc16,crc32",
84,0,8142110,burst,18,1,1,1,1,634,1437,709,1614,"checksum,crc10,crc16,crc32",
84,1,8142110,burst,18,1,1,1,1,1695,1448,673,1402,"checksum,crc10,crc16,crc32",
84,2,8142110,burst,18,1,1,1,1,549,408,322,450,"checksum,crc10,crc16,crc32",
84,3,8142110,burst,18,1,1,1,1,1258,2426,1669,6021,"checksum,crc10,crc16,crc32",
84,4,8142110,burst,18,1,1,1,1,696,2007,669,4303,"checksum,crc10,crc16,crc32",
84,5,8142110,burst,18,1,1,1,1,490,4200,588,1723,"checksum,crc10,crc16,crc32",
84,6,8142110,burst,18,1,1,1,1,464,1933,561,2003,"checksum,crc10,crc16,crc32",
84,7,8142110,burst,18,1,1,1,1,467,1662,606,1547,"checksum,crc10,crc16,crc32",
84,8,8142110,burst,18,1,1,1,1,2456,1632,577,1557,"checksum,crc10,crc16,crc32",
84,9,8142110,burst,18,1,1,1,1,539,360,223,370,"checksum,crc10,crc16,crc32",
84,10,8142110,burst,18,1,1,1,1,469,272,251,230,"checksum,crc10,crc16,crc32",
85,0,8142111,burst,19,1,1,1,1,604,846,574,415,"checksum,crc10,crc16,crc32",
